字段1_文本,字段1_链接,字段2,字段3_文本,字段3_链接,字段4,字段5,字段6,字段7_文本,字段7_链接,字段8,字段9,字段10,字段11,字段12,字段13_文本,字段13_链接,字段14_文本,字段14_链接,字段15_文本,字段15_链接,字段16_文本,字段16_链接,字段17_文本,字段17_链接,字段18,字段19,字段20,字段21_文本,字段21_链接,字段22_文本,字段22_链接,字段23,字段24,时间_文本,时间_链接,字段25_文本,字段25_链接,字段26_文本,字段26_链接,字段27,字段28,字段29,字段30,字段31_文本,字段31_链接,字段32,字段33_文本,字段33_链接
[PDF] cmfri.org.in,http://eprints.cmfri.org.in/11214/1/6.55058.pdf,[PDF],"Seed production and growth of Neopomacentrus cyanomos (Bleeker, 1856) in captivity",http://eprints.cmfri.org.in/11214/,,,"R Krishna, MK Anil, P Neethu Raj… - Indian Journal of …, 2016 - eprints.cmfri.org.in",,,,"… The first spawning of the hatchery produced fishes was observed 340 dph at a size of about
64-73 mm. Discussion … Bull. Mar. Sci., 57: 582-595. Job, S., Arvedlund, M. and Mamane, M. 1997.
Culture of coral reef fishes. SPC Live Reef Fish Information Bulletin, 3: 81-89 … 
",hatchery,Job,,Cited by 7,"https://scholar.google.com/scholar?cites=10682686946175130197&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:VZp4oS2HQJQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=10682686946175130197&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,"Seed production and growth of Neopomacentrus cyanomos (Bleeker, 1856) in captivity",http://eprints.cmfri.org.in/11214/,,,[PDF] cmfri.org.in,,,,,"… The first spawning of the hatchery produced fishes was observed 340 dph at a size of about
64-73 mm. Discussion … Bull. Mar. Sci., 57: 582-595. Job, S., Arvedlund, M. and Mamane, M. 1997.
Culture of coral reef fishes. SPC Live Reef Fish Information Bulletin, 3: 81-89 … 
",hatchery,Cited by 7,"https://scholar.google.com/scholar?cites=10682686946175130197&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:VZp4oS2HQJQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=10682686946175130197&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,Job,,,,,,,
[PDF] researchgate.net,https://www.researchgate.net/profile/Jackson_Gross/publication/321763847_Using_Carbon_Dioxide_in_Fisheries_and_Aquatic_Invasive_Species_Management/links/5a3dd58b458515f6b039de92/Using-Carbon-Dioxide-in-Fisheries-and-Aquatic-Invasive-Species-Management.pdf,[PDF],Using carbon dioxide in fisheries and aquatic invasive species management,https://www.tandfonline.com/doi/abs/10.1080/03632415.2017.1383903,,,"HB Treanor, AM Ray, M Layhee, BJ Watten, JA Gross… - Fisheries, 2017 - Taylor & Francis",M Layhee,https://scholar.google.com/citations?user=pqtcM3sAAAAJ&hl=en&oi=sra,,"… 2005; Akcil and Koldas 2006). Additionally, liming is commonly used in aquaculture to
neutralize pond acidity and improve productivity (Boyd 1990) … The Occupational Safety
and Health Administration lists CO 2 as an indoor air contaminant … 
",aquaculture,Occupational,,Cited by 16,"https://scholar.google.com/scholar?cites=31475562023512128&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:QGiEXdvSbwAJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=31475562023512128&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Using carbon dioxide in fisheries and aquatic invasive species management,https://www.tandfonline.com/doi/abs/10.1080/03632415.2017.1383903,,,[PDF] researchgate.net,M Layhee,https://scholar.google.com/citations?user=pqtcM3sAAAAJ&hl=en&oi=sra,,,"… 2005; Akcil and Koldas 2006). Additionally, liming is commonly used in aquaculture to
neutralize pond acidity and improve productivity (Boyd 1990) … The Occupational Safety
and Health Administration lists CO 2 as an indoor air contaminant … 
",aquaculture,Cited by 16,"https://scholar.google.com/scholar?cites=31475562023512128&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:QGiEXdvSbwAJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=31475562023512128&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,Occupational,,,,,,,
[PDF] wm.edu,https://scholarworks.wm.edu/cgi/viewcontent.cgi?article=2343&context=vimsarticles,[PDF],Social Control of Reproduction and Breeding Monopolization in the Eusocial Snapping Shrimp Synalpheus elizabethae,https://www.journals.uchicago.edu/doi/abs/10.1086/683132,,,"STC Chak, DR Rubenstein… - The American …, 2015 - journals.uchicago.edu",STC Chak,https://scholar.google.com/citations?user=LIJ73bMAAAAJ&hl=en&oi=sra,,"… specimen. Experimental Analysis of Worker Reproductive Capacity and Physical
Aggression … A2), and the amount of sperm did not correlate with CL in males ( , ).
Experimental Analysis of Worker Reproductive Capacity. We … 
",Worker,Worker,,Cited by 14,"https://scholar.google.com/scholar?cites=13379321418798989123&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:Q_9Jl_HlrLkJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 12 versions,"https://scholar.google.com/scholar?cluster=13379321418798989123&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",DR Rubenstein,https://scholar.google.com/citations?user=eDynZ2sAAAAJ&hl=en&oi=sra,Social Control of Reproduction and Breeding Monopolization in the Eusocial Snapping Shrimp Synalpheus elizabethae,https://www.journals.uchicago.edu/doi/abs/10.1086/683132,,,[PDF] wm.edu,STC Chak,https://scholar.google.com/citations?user=LIJ73bMAAAAJ&hl=en&oi=sra,DR Rubenstein,https://scholar.google.com/citations?user=eDynZ2sAAAAJ&hl=en&oi=sra,"… specimen. Experimental Analysis of Worker Reproductive Capacity and Physical
Aggression … A2), and the amount of sperm did not correlate with CL in males ( , ).
Experimental Analysis of Worker Reproductive Capacity. We … 
",Worker,Cited by 14,"https://scholar.google.com/scholar?cites=13379321418798989123&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:Q_9Jl_HlrLkJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 12 versions,"https://scholar.google.com/scholar?cluster=13379321418798989123&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",Synalpheus elizabethae,Worker,,,,,,,
[PDF] sprep.org,https://www.sprep.org/attachments/Publications/CC/ocean-acidification.pdf,[PDF],Pacific Islands ocean acidification vulnerability assessment,https://www.sprep.org/attachments/Publications/CC/ocean-acidification.pdf,,,"JE Johnson, JD Bell, AS Gupta - 2015 - sprep.org",JE Johnson,https://scholar.google.com/citations?user=OiomVo0AAAAJ&hl=en&oi=sra,,"… 15 2.3.2 direct effects on tuna 16 2.4 aquaculture 17 2.4.1 Pearl oysters 17 2.4.2 shrimp 17
2.4.3 seaweed 17 … Throughout the tropical Pacific, fisheries and aquaculture make vital
contributions to economic development, government revenue, food security, and livelihoods … 
",aquaculture,aquaculture,,Cited by 11,"https://scholar.google.com/scholar?cites=7093602588265788557&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:jbRfc_iJcWIJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=7093602588265788557&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",JD Bell,https://scholar.google.com/citations?user=7kxEzqwAAAAJ&hl=en&oi=sra,Pacific Islands ocean acidification vulnerability assessment,https://www.sprep.org/attachments/Publications/CC/ocean-acidification.pdf,,,[PDF] sprep.org,JE Johnson,https://scholar.google.com/citations?user=OiomVo0AAAAJ&hl=en&oi=sra,JD Bell,https://scholar.google.com/citations?user=7kxEzqwAAAAJ&hl=en&oi=sra,"… 15 2.3.2 direct effects on tuna 16 2.4 aquaculture 17 2.4.1 Pearl oysters 17 2.4.2 shrimp 17
2.4.3 seaweed 17 … Throughout the tropical Pacific, fisheries and aquaculture make vital
contributions to economic development, government revenue, food security, and livelihoods … 
",aquaculture,Cited by 11,"https://scholar.google.com/scholar?cites=7093602588265788557&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:jbRfc_iJcWIJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=7093602588265788557&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,aquaculture,,[BOOK],AS Gupta,https://scholar.google.com/citations?user=fFiUrKQAAAAJ&hl=en&oi=sra,,,
[PDF] researchgate.net,https://www.researchgate.net/profile/Peter_Taylor28/publication/323919042_Senaps_A_platform_for_integrating_time-series_with_modelling_systems/links/5ab2ccc6aca272171001c115/Senaps-A-platform-for-integrating-time-series-with-modelling-systems.pdf,[PDF],Senaps: A platform for integrating time-series with modelling systems,https://www.researchgate.net/profile/Peter_Taylor28/publication/323919042_Senaps_A_platform_for_integrating_time-series_with_modelling_systems/links/5ab2ccc6aca272171001c115/Senaps-A-platform-for-integrating-time-series-with-modelling-systems.pdf,,,"PN Mac Coombea, J Pasanena, C Petersa… - 2017 - researchgate.net",PN Mac Coombea,https://scholar.google.com/citations?user=_prU-HoAAAAJ&hl=en&oi=sra,,"… The research areas include agricultural yield prediction, aquaculture management, and
greenhouse gas markets … When an execution job is created - either on demand or on a schedule -
it is placed into a task queue in a pending state, awaiting whatever execution resources are … 
",aquaculture,job,,Cited by 6,"https://scholar.google.com/scholar?cites=312634916474477960&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:iF3Y1MyzVgQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,javascript:void(0),,,Senaps: A platform for integrating time-series with modelling systems,https://www.researchgate.net/profile/Peter_Taylor28/publication/323919042_Senaps_A_platform_for_integrating_time-series_with_modelling_systems/links/5ab2ccc6aca272171001c115/Senaps-A-platform-for-integrating-time-series-with-modelling-systems.pdf,,,[PDF] researchgate.net,PN Mac Coombea,https://scholar.google.com/citations?user=_prU-HoAAAAJ&hl=en&oi=sra,,,"… The research areas include agricultural yield prediction, aquaculture management, and
greenhouse gas markets … When an execution job is created - either on demand or on a schedule -
it is placed into a task queue in a pending state, awaiting whatever execution resources are … 
",aquaculture,Cited by 6,"https://scholar.google.com/scholar?cites=312634916474477960&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:iF3Y1MyzVgQJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,job,,[PDF],,,,,
,,,GrassBase-the online world grass flora.,https://www.cabdirect.org/cabdirect/abstract/20177200297,,,"WD Clayton, MS Vorontsova, KT Harman… - GrassBase-The Online …, 2016 - cabdirect.org",MS Vorontsova,https://scholar.google.com/citations?user=6ScD8IwAAAAJ&hl=en&oi=sra,,"Cookies on CAB Direct. Like most websites we use cookies. This is to ensure that we give you
the best experience possible. Continuing to use www.cabdirect.org means you agree to our use
of cookies. If you would like to, you can learn more about the cookies we use … 
",,,,Cited by 412,"https://scholar.google.com/scholar?cites=2106848666030026979&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:47A5_rIHPR0J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 4 versions,"https://scholar.google.com/scholar?cluster=2106848666030026979&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",KT Harman,https://scholar.google.com/citations?user=QGs3cRUAAAAJ&hl=en&oi=sra,GrassBase-the online world grass flora.,https://www.cabdirect.org/cabdirect/abstract/20177200297,,,"WD Clayton, MS Vorontsova, KT Harman… - GrassBase-The Online …, 2016 - cabdirect.org",MS Vorontsova,https://scholar.google.com/citations?user=6ScD8IwAAAAJ&hl=en&oi=sra,KT Harman,https://scholar.google.com/citations?user=QGs3cRUAAAAJ&hl=en&oi=sra,"Cookies on CAB Direct. Like most websites we use cookies. This is to ensure that we give you
the best experience possible. Continuing to use www.cabdirect.org means you agree to our use
of cookies. If you would like to, you can learn more about the cookies we use … 
",,Cited by 412,"https://scholar.google.com/scholar?cites=2106848666030026979&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:47A5_rIHPR0J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 4 versions,"https://scholar.google.com/scholar?cluster=2106848666030026979&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,,,,,
[PDF] pnas.org,https://www.pnas.org/content/pnas/114/3/435.full.pdf,[PDF],Opportunity for marine fisheries reform in China,https://www.pnas.org/content/114/3/435.short,,,"L Cao, Y Chen, S Dong, A Hanson… - Proceedings of the …, 2017 - National Acad Sciences",L Cao,https://scholar.google.com/citations?user=7oXJqyoAAAAJ&hl=en&oi=sra,,"Skip to main content. Submit; About: Editorial Board; PNAS Staff; FAQ; Accessibility Statement;
Rights and Permissions; Site Map. Contact; Journal Club; Subscribe: Subscription Rates;
Subscriptions FAQ; Open Access; Recommend PNAS to Your Librarian. Log in; Log out; My Cart … 
",,,,Cited by 75,"https://scholar.google.com/scholar?cites=13723487849724347335&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:x4M1On2fc74J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 14 versions,"https://scholar.google.com/scholar?cluster=13723487849724347335&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Opportunity for marine fisheries reform in China,https://www.pnas.org/content/114/3/435.short,,,[PDF] pnas.org,L Cao,https://scholar.google.com/citations?user=7oXJqyoAAAAJ&hl=en&oi=sra,,,"Skip to main content. Submit; About: Editorial Board; PNAS Staff; FAQ; Accessibility Statement;
Rights and Permissions; Site Map. Contact; Journal Club; Subscribe: Subscription Rates;
Subscriptions FAQ; Open Access; Recommend PNAS to Your Librarian. Log in; Log out; My Cart … 
",,Cited by 75,"https://scholar.google.com/scholar?cites=13723487849724347335&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:x4M1On2fc74J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 14 versions,"https://scholar.google.com/scholar?cluster=13723487849724347335&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,,,,,,
[HTML] nature.com,https://www.nature.com/articles/s41467-018-03500-9,[HTML],A meta-analysis of birth-origin effects on reproduction in diverse captive environments,https://www.nature.com/articles/s41467-018-03500-9,,,"KA Farquharson, CJ Hogg, CE Grueber - Nature communications, 2018 - nature.com",KA Farquharson,https://scholar.google.com/citations?user=89FRl-sAAAAJ&hl=en&oi=sra,,"… their wild-born counterparts. The largest effects are seen in commercial aquaculture,
relative to conservation or laboratory settings, and offspring survival and offspring
quality were the most sensitive traits. Although a somewhat … 
",aquaculture,,,Cited by 20,"https://scholar.google.com/scholar?cites=11423723458346556951&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:Fx4Lu_U3iZ4J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=11423723458346556951&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",CJ Hogg,https://scholar.google.com/citations?user=H3yQuf4AAAAJ&hl=en&oi=sra,A meta-analysis of birth-origin effects on reproduction in diverse captive environments,https://www.nature.com/articles/s41467-018-03500-9,,,"[HTML] nature.com
Full View",KA Farquharson,https://scholar.google.com/citations?user=89FRl-sAAAAJ&hl=en&oi=sra,CJ Hogg,https://scholar.google.com/citations?user=H3yQuf4AAAAJ&hl=en&oi=sra,"… their wild-born counterparts. The largest effects are seen in commercial aquaculture,
relative to conservation or laboratory settings, and offspring survival and offspring
quality were the most sensitive traits. Although a somewhat … 
",aquaculture,Cited by 20,"https://scholar.google.com/scholar?cites=11423723458346556951&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:Fx4Lu_U3iZ4J:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 10 versions,"https://scholar.google.com/scholar?cluster=11423723458346556951&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,[HTML],CE Grueber,https://scholar.google.com/citations?user=if5pzj0AAAAJ&hl=en&oi=sra,,Full View,"https://scholar.google.com/scholar?output=instlink&q=info:Fx4Lu_U3iZ4J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021&scillfp=13037823661253025085&oi=lle"
,,,Soil and plant analysis.,https://www.cabdirect.org/cabdirect/abstract/20183112047,,,CS Piper - 2017 - cabdirect.org,,,,"The overall motivation for writing this book is to meet ever increasing need for developing basic
philosophy of soil and plant analysis as a key to sustained productivity. This is probably the first
attempt to present methods of physical and chemical analysis of soil together with plant … 
",,,,Cited by 3666,"https://scholar.google.com/scholar?cites=2904113438780109268&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:1DHtMcl7TSgJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=2904113438780109268&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,Soil and plant analysis.,https://www.cabdirect.org/cabdirect/abstract/20183112047,,,CS Piper - 2017 - cabdirect.org,,,,,"The overall motivation for writing this book is to meet ever increasing need for developing basic
philosophy of soil and plant analysis as a key to sustained productivity. This is probably the first
attempt to present methods of physical and chemical analysis of soil together with plant … 
",,Cited by 3666,"https://scholar.google.com/scholar?cites=2904113438780109268&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:1DHtMcl7TSgJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 5 versions,"https://scholar.google.com/scholar?cluster=2904113438780109268&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,,,[BOOK],,,,,
[PDF] tandfonline.com,https://www.tandfonline.com/doi/pdf/10.1080/09712119.2018.1450258,[PDF],Effect of boric acid in rainbow trout (Oncorhynchus mykiss) growth performance,https://www.tandfonline.com/doi/abs/10.1080/09712119.2018.1450258,,,"M Öz, BE Inanan, S Dikel - Journal of Applied Animal Research, 2018 - Taylor & Francis",M Öz,https://scholar.google.com/citations?user=MEiF1XoAAAAJ&hl=en&oi=sra,,"… The feed in aquaculture mainly depends on fish meal and fish oil as the main protein sources,
and its consumption has been exponentially … feeding was applied at the precise time by the same
person throughout the feeding experiment to avoid the possibility of 'inter-worker' error … 
",aquaculture,worker,,Cited by 18,"https://scholar.google.com/scholar?cites=1794972343151421272&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:WOcw_9UF6RgJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 7 versions,"https://scholar.google.com/scholar?cluster=1794972343151421272&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",BE Inanan,https://scholar.google.com/citations?user=YMaUmiYAAAAJ&hl=en&oi=sra,Effect of boric acid in rainbow trout (Oncorhynchus mykiss) growth performance,https://www.tandfonline.com/doi/abs/10.1080/09712119.2018.1450258,,,"[PDF] tandfonline.com
Full View",M Öz,https://scholar.google.com/citations?user=MEiF1XoAAAAJ&hl=en&oi=sra,BE Inanan,https://scholar.google.com/citations?user=YMaUmiYAAAAJ&hl=en&oi=sra,"… The feed in aquaculture mainly depends on fish meal and fish oil as the main protein sources,
and its consumption has been exponentially … feeding was applied at the precise time by the same
person throughout the feeding experiment to avoid the possibility of 'inter-worker' error … 
",aquaculture,Cited by 18,"https://scholar.google.com/scholar?cites=1794972343151421272&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:WOcw_9UF6RgJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 7 versions,"https://scholar.google.com/scholar?cluster=1794972343151421272&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",Oncorhynchus mykiss,worker,,,S Dikel,https://scholar.google.com/citations?user=lChw-E0AAAAJ&hl=en&oi=sra,,Full View,"https://scholar.google.com/scholar?output=instlink&q=info:WOcw_9UF6RgJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021&scillfp=4643155100385591187&oi=lle"
,,,Myanmar's fisheries in transition: Current status and opportunities for policy reform,https://www.sciencedirect.com/science/article/pii/S0308597X18304469,,,"X Tezzo, B Belton, G Johnstone, M Callow - Marine Policy, 2018 - Elsevier",X Tezzo,https://scholar.google.com/citations?user=wodh6A0AAAAJ&hl=en&oi=sra,,"… These informal arrangements weaken tenure security for smallholders practicing aquaculture
(ibid; [26]) … These fishing operations are organized by boat owners who usually recruit crew
members from their own villages (3–5 per boat), providing them with on-the-job training … 
",aquaculture,job,,Cited by 18,"https://scholar.google.com/scholar?cites=266780833188107767&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:91UPG8HLswMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=266780833188107767&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",B Belton,https://scholar.google.com/citations?user=0YnHJLcAAAAJ&hl=en&oi=sra,Myanmar's fisheries in transition: Current status and opportunities for policy reform,https://www.sciencedirect.com/science/article/pii/S0308597X18304469,,,"X Tezzo, B Belton, G Johnstone, M Callow - Marine Policy, 2018 - Elsevier",X Tezzo,https://scholar.google.com/citations?user=wodh6A0AAAAJ&hl=en&oi=sra,B Belton,https://scholar.google.com/citations?user=0YnHJLcAAAAJ&hl=en&oi=sra,"… These informal arrangements weaken tenure security for smallholders practicing aquaculture
(ibid; [26]) … These fishing operations are organized by boat owners who usually recruit crew
members from their own villages (3–5 per boat), providing them with on-the-job training … 
",aquaculture,Cited by 18,"https://scholar.google.com/scholar?cites=266780833188107767&as_sdt=2005&sciodt=0,5&hl=en",Related articles,"https://scholar.google.com/scholar?q=related:91UPG8HLswMJ:scholar.google.com/&scioq=%E2%80%9Caquaculture%E2%80%9D+OR+%E2%80%9CHatchery%E2%80%9D+OR+%E2%80%9Cfish+farm%E2%80%9D+occupational+OR+worker+OR+job&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",All 6 versions,"https://scholar.google.com/scholar?cluster=266780833188107767&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2021",,job,,,,,,,
